,App,Ver,Date,Notes,Time of Rel,Rel type,Length,Processed Notes,Updatability,Updatability for Major Rel
231,Automotive News,3.7.0,"Aug 16, 2022","Dear Automotive news fans, it's time for an app update! We've worked hard to deliver a release that is more stable, compatible with more devices and is generally more pleasant to use. As usual, we're working daily to deliver you the most relevant news.Check out our new ad free subscription options!We hope you like it - if you do, please give the app a rating! Having issues? Please write us at support@newsfusion.com. Thanks! Yours, The Newsfusion team",105.0,Minor,66.0,dear automotive news fan its time for a app update Weve work hard to deliver a release that be more stable compatible with more device and be generally more pleasant to use as usual be work daily to deliver you the most relevant newscheck out we new ad free subscription optionswe hope you like it if you do please give the app a rating have issue please write we at supportnewsfusioncom thanks Yours the Newsfusion team,1.1102230246251565e-16,0.7107068779244904
232,Automotive News,3.6.9,"May 3, 2022","Dear Automotive news fans, it's time for an app update! We've worked hard to deliver a release that is more stable, compatible with more devices and is generally more pleasant to use. As usual, we're working daily to deliver you the most relevant news.Check out our new ad free subscription options!We hope you like it - if you do, please give the app a rating! Having issues? Please write us at support@newsfusion.com. Thanks! Yours, The Newsfusion team",2045.0,Patch,66.0,dear automotive news fan its time for a app update Weve work hard to deliver a release that be more stable compatible with more device and be generally more pleasant to use as usual be work daily to deliver you the most relevant newscheck out we new ad free subscription optionswe hope you like it if you do please give the app a rating have issue please write we at supportnewsfusioncom thanks Yours the Newsfusion team,0.6296142836701255,0.7107068779244904
233,Automotive News,3.6.8,"Sep 26, 2016","This app has been updated by Apple to display the Apple Watch app icon.Major improvements to the user interface based on your feedback, including:1. Cleaner interface2. Tags! Express your opinion on each article! 3. More accessible and intuitive topic management - you can now follow topics right from the article!
4. Tabs for easier navigation
5. New iPad layout - including the option to block sources!
6. Block a commenting user - don't like a certain user? Tap the 'report' button in their comment and decide whether to report the comment or block the user.

You think this update is great? If so, please don't forget to rate us highly on the store (even if you already rated us for previous versions). It will make us really happy :-)
Yours,
The Newsfusion team",260.0,Minor,104.0,this app have be update by Apple to display the Apple Watch app iconmajor improvement to the user interface base on you feedback including1 cleaner interface2 Tags Express you opinion on each article 3 more accessible and intuitive topic management you can now follow topic right from the article 4 Tabs for easy navigation 5 New iPad layout include the option to block source 6 Block a comment user do not like a certain user tap the report button in they comment and decide whether to report the comment or block the user you think this update be great if so please do not forget to rate we highly on the store even if you already rate we for previous version it will make we really happy Yours the Newsfusion team,1.0,0.5300682203708416
234,Automotive News,3.2.3,"Jan 10, 2016",* Widget support!* iPhone 6/6+ compatibility* iOS 9 Compatibility,319.0,Minor,9.0,widget support iPhone 66 compatibility iOS 9 compatibility,1.0,1.0
235,Automotive News,3.0.0,"Feb 25, 2015","You asked, we implemented:An astonishing new user interface for the iPhone/iPod !! Including many requested features:* Built-in Read-it-later - save any article for later reading for free!* You can now comment and read other comments on the iPad as well! * Blocking unwanted sources - you can now filter-out entirely any source you don't want in featured in the app! (iPhone/iPod only for now)

* Collapsed mode - a mode that allows you to skim through the news quickly and efficiently and decide what you want to read! (iPhone/iPod only for now)

Liked it? Please don't forget to rate us high.
As always - send us feedback to support@newsfusion.com
Enjoy!
",244.0,Major,79.0,you ask we implementedan astonishing new user interface for the iPhoneiPod Including many request feature Builtin Readitlater save any article for later read for free you can now comment and read other comment on the iPad as well block unwanted source you can now filterout entirely any source you do not want in feature in the app iphoneipod only for now collapse mode a mode that allow you to skim through the news quickly and efficiently and decide what you want to read iPhoneiPod only for now like it please do not forget to rate we high as always send we feedback to supportnewsfusioncom enjoy,0.6220325585338939,0.5257773776971911
236,Automotive News,2.6.4,"Jun 26, 2014","First and foremost - An awesome new iPad version!Then -- Topics can now be completely blocked from your feed! Don't let boring news in your feed!- Push notifications - you can now choose specific topics to get notifications on, now the amount too! for iPhone users -

- Anonymous comments - choose your commenting identity and comment on any story! (note: abusive users will be blocked)

- Whatsapp Integration * New logo and a splashscreen

* Performance improvements

",123.0,Minor,61.0,first and foremost a awesome new iPad versionThen Topics can now be completely block from you feed do not let boring news in you feed push notification you can now choose specific topic to get notification on now the amount too for iPhone user Anonymous comment choose you comment identity and comment on any story note abusive user will be block Whatsapp Integration New logo and a splashscreen performance improvement,0.6705569370763766,0.6228711259633646
237,Automotive News,2.1.4,"Feb 23, 2014",Some important and cool updates!First - some annoying crash fixes.Then -* Anonymous comments are now supported! Choose your nickname and comment on stories.,65.0,Patch,22.0,some important and cool updatesfirst some annoying crash fixesthen Anonymous comment be now support choose you nickname and comment on story,0.7818857735377297,0.7818857735377297
238,CarWebGuru Car Launcher,2.6.0,"Feb 21, 2023",Bug fixes and improvements.,14.0,Patch,4.0,bug fix and improvement,0.0,0.0
239,CarWebGuru Car Launcher,2.59.0,"Feb 7, 2023",Bug fixes and improvements.,8.0,Minor,4.0,bug fix and improvement,0.0,0.0
240,CarWebGuru Car Launcher,2.58.0,"Jan 30, 2023",Bug fixes and improvements.,13.0,Minor,4.0,bug fix and improvement,0.0,0.0
241,CarWebGuru Car Launcher,2.57.0,"Jan 17, 2023",Bug fixes and improvements.,27.0,Minor,4.0,bug fix and improvement,0.0,0.0
242,CarWebGuru Car Launcher,2.56.0,"Dec 21, 2022",Bug fixes and improvements.,14.0,Minor,4.0,bug fix and improvement,0.0,0.0
243,CarWebGuru Car Launcher,2.55.0,"Dec 7, 2022",Bug fixes and improvements.,18.0,Minor,4.0,bug fix and improvement,0.0,0.0
244,CarWebGuru Car Launcher,2.54.0,"Nov 19, 2022",Bug fixes and improvements.,8.0,Minor,4.0,bug fix and improvement,0.0,0.0
245,CarWebGuru Car Launcher,2.53.0,"Nov 11, 2022",Bug fixes and improvements.,7.0,Minor,4.0,bug fix and improvement,0.0,0.0
246,CarWebGuru Car Launcher,2.52.0,"Nov 4, 2022",Bug fixes and improvements.,11.0,Minor,4.0,bug fix and improvement,0.0,0.0
247,CarWebGuru Car Launcher,2.51.0,"Oct 24, 2022",Bug fixes and improvements.,20.0,Minor,4.0,bug fix and improvement,0.0,0.0
248,CarWebGuru Car Launcher,2.5.0,"Oct 4, 2022",Bug fixes and improvements.,12.0,Patch,4.0,bug fix and improvement,0.0,0.0
249,CarWebGuru Car Launcher,2.49.0,"Sep 22, 2022",Bug fixes and improvements.,12.0,Minor,4.0,bug fix and improvement,0.0,0.0
250,CarWebGuru Car Launcher,2.48.0,"Sep 10, 2022",Bug fixes and improvements.,2.0,Minor,4.0,bug fix and improvement,0.0,0.0
251,CarWebGuru Car Launcher,2.47.0,"Sep 8, 2022",Bug fixes and improvements.,5.0,Minor,4.0,bug fix and improvement,0.0,0.0
252,CarWebGuru Car Launcher,2.46.0,"Sep 3, 2022",Bug fixes and improvements.,10.0,Minor,4.0,bug fix and improvement,0.0,0.0
253,CarWebGuru Car Launcher,2.45.0,"Aug 24, 2022",Bug fixes and improvements.,26.0,Minor,4.0,bug fix and improvement,0.0,0.0
254,CarWebGuru Car Launcher,2.44.0,"Jul 29, 2022",Bug fixes and improvements.,24.0,Minor,4.0,bug fix and improvement,0.0,0.0
255,CarWebGuru Car Launcher,2.43.0,"Jul 5, 2022",Bug fixes and improvements.,4.0,Minor,4.0,bug fix and improvement,0.0,0.0
